freq_Hz,S11_dB,S21_dB
1.593272500000000000e+09,-8.982954978224963583e+00,-6.011235943432262641e-01
1.597646875000000000e+09,-8.955008049613368826e+00,-6.050754797864625889e-01
1.602021250000000000e+09,-8.927031426214256271e+00,-6.090598214989930703e-01
1.606395625000000000e+09,-8.899025813003813568e+00,-6.130776653727586512e-01
1.610770000000000000e+09,-8.870991914193687933e+00,-6.171300514623162536e-01
1.615144375000000000e+09,-8.842930431032890226e+00,-6.212180110470875150e-01
1.619518750000000000e+09,-8.814842059713521749e+00,-6.253425637824150396e-01
1.623893125000000000e+09,-8.786727489388932000e+00,-6.295047149504927608e-01
1.628267500000000000e+09,-8.758587400311020232e+00,-6.337054528213512672e-01
1.632641875000000000e+09,-8.730422462093560654e+00,-6.379457461336147661e-01
1.637016250000000000e+09,-8.702233332107532249e+00,-6.422265417041194135e-01
1.641390625000000000e+09,-8.674020654013608222e+00,-6.465487621746024427e-01
1.645765000000000000e+09,-8.645785056436562144e+00,-6.509133039031345103e-01
1.650139375000000000e+09,-8.617527151785308703e+00,-6.553210350071370094e-01
1.654513750000000000e+09,-8.589247535221854690e+00,-6.597727935639484675e-01
1.658888125000000000e+09,-8.560946783781510305e+00,-6.642693859743910023e-01
1.663262500000000000e+09,-8.532625455646050128e+00,-6.688115854936613758e-01
1.667636875000000000e+09,-8.504284089570710137e+00,-6.734001309332825480e-01
1.672011250000000000e+09,-8.475923204465384941e+00,-6.780357255369650060e-01
1.676385625000000000e+09,-8.447543299129190331e+00,-6.827190360323588392e-01
1.680760000000000000e+09,-8.419144852137506518e+00,-6.874506918600188365e-01
1.685134375000000000e+09,-8.390728321879148410e+00,-6.922312845798206382e-01
1.689508750000000000e+09,-8.362294146741358958e+00,-6.970613674546054517e-01
1.693883125000000000e+09,-8.333842745438978739e+00,-7.019414552097489324e-01
1.698257500000000000e+09,-8.305374517484015229e+00,-7.068720239667924954e-01
1.702631875000000000e+09,-8.276889843790922185e+00,-7.118535113483579480e-01
1.707006250000000000e+09,-8.248389087412347109e+00,-7.168863167510158840e-01
1.711380625000000000e+09,-8.219872594399660670e+00,-7.219708017818998735e-01
1.715755000000000000e+09,-8.191340694781866105e+00,-7.271072908543712021e-01
1.720129375000000000e+09,-8.162793703656092248e+00,-7.322960719372517691e-01
1.724503750000000000e+09,-8.134231922382484825e+00,-7.375373974516247211e-01
1.728878125000000000e+09,-8.105655639875747553e+00,-7.428314853086676051e-01
1.733252500000000000e+09,-8.077065133985197320e+00,-7.481785200813152459e-01
1.737626875000000000e+09,-8.048460672955112472e+00,-7.535786543022983119e-01
1.742001250000000000e+09,-8.019842516956542156e+00,-7.590320098804264060e-01
1.746375625000000000e+09,-7.991210919681590141e+00,-7.645386796267518159e-01
1.750750000000000000e+09,-7.962566129991273556e+00,-7.700987288818370580e-01
1.755124375000000000e+09,-7.933908393607299381e+00,-7.757121972350553563e-01
1.759498750000000000e+09,-7.905237954838703729e+00,-7.813791003265901924e-01
1.763873125000000000e+09,-7.876555058333620352e+00,-7.870994317226048809e-01
1.768247500000000000e+09,-7.847859950846764576e+00,-7.928731648538589472e-01
1.772621875000000000e+09,-7.819152883013240185e+00,-7.987002550080053442e-01
1.776996250000000000e+09,-7.790434111119095562e+00,-8.045806413655864908e-01
1.781370625000000000e+09,-7.761703898859534156e+00,-8.105142490699641655e-01
1.785745000000000000e+09,-7.732962519075457841e+00,-8.165009913211230819e-01
1.790119375000000000e+09,-7.704210255459566170e+00,-8.225407714836794337e-01
1.794493750000000000e+09,-7.675447404223202597e+00,-8.286334851992481765e-01
1.798868125000000000e+09,-7.646674275715547253e+00,-8.347790224937849946e-01
1.803242500000000000e+09,-7.617891195987102293e+00,-8.409772698702973059e-01
1.807616875000000000e+09,-7.589098508289597866e+00,-8.472281123780283085e-01
1.811991250000000000e+09,-7.560296574504913991e+00,-8.535314356490951715e-01
1.816365625000000000e+09,-7.531485776496271711e+00,-8.598871278940755092e-01
1.820740000000000000e+09,-7.502666517374699140e+00,-8.662950818482897386e-01
1.825114375000000000e+09,-7.473839222675195515e+00,-8.727551966609856660e-01
1.829488750000000000e+09,-7.445004341436489703e+00,-8.792673797198795604e-01
1.833863125000000000e+09,-7.416162347179691139e+00,-8.858315484040966137e-01
1.838237500000000000e+09,-7.387313738781036143e+00,-8.924476317588847518e-01
1.842611875000000000e+09,-7.358459041234670650e+00,-8.991155720860086742e-01
1.846986250000000000e+09,-7.329598806302146663e+00,-9.058353264441855179e-01
1.851360625000000000e+09,-7.300733613045526482e+00,-9.126068680544884293e-01
1.855735000000000000e+09,-7.271864068241862711e+00,-9.194301876060579914e-01
1.860109375000000000e+09,-7.242990806677110704e+00,-9.263052944581209314e-01
1.864483750000000000e+09,-7.214114491318487588e+00,-9.332322177347763814e-01
1.868858125000000000e+09,-7.185235813364466928e+00,-9.402110073096338061e-01
1.873232500000000000e+09,-7.156355492172384203e+00,-9.472417346777965985e-01
1.877606875000000000e+09,-7.127474275064207276e+00,-9.543244937134310879e-01
1.881981250000000000e+09,-7.098592937011564352e+00,-9.614594013115977944e-01
1.886355625000000000e+09,-7.069712280201535748e+00,-9.686465979135848725e-01
1.890730000000000000e+09,-7.040833133485556061e+00,-9.758862479155916425e-01
1.895104375000000000e+09,-7.011956351713863889e+00,-9.831785399610533105e-01
1.899478750000000000e+09,-6.983082814959025164e+00,-9.905236871175381319e-01
1.903853125000000000e+09,-6.954213427631875888e+00,-9.979219269396042424e-01
1.908227500000000000e+09,-6.925349117494300266e+00,-1.005373521419478999e+00
1.912601875000000000e+09,-6.896490834573278050e+00,-1.012878756827986226e+00
1.916976250000000000e+09,-6.867639549981334746e+00,-1.020437943448598839e+00
1.921350625000000000e+09,-6.838796254648719319e+00,-1.028051415207843711e+00
1.925725000000000000e+09,-6.809961957973170499e+00,-1.035719529205923584e+00
1.930099375000000000e+09,-6.781137686393345909e+00,-1.043442665151540716e+00
1.934473750000000000e+09,-6.752324481892332031e+00,-1.051221224705605417e+00
1.938848125000000000e+09,-6.723523400438010000e+00,-1.059055630738581000e+00
1.943222500000000000e+09,-6.694735510367153530e+00,-1.066946326506704512e+00
1.947596875000000000e+09,-6.665961890720470073e+00,-1.074893774752613718e+00
1.951971250000000000e+09,-6.637203629535852301e+00,-1.082898456736102411e+00
1.956345625000000000e+09,-6.608461822107458694e+00,-1.090960871201027471e+00
1.960720000000000000e+09,-6.579737569218023552e+00,-1.099081533284517409e+00
1.965094375000000000e+09,-6.551031975352165304e+00,-1.107260973374994517e+00
1.969468750000000000e+09,-6.522346146898395425e+00,-1.115499735925365776e+00
1.973843125000000000e+09,-6.493681190347500021e+00,-1.123798378228135553e+00
1.978217500000000000e+09,-6.465038210494808091e+00,-1.132157469159044805e+00
1.982591875000000000e+09,-6.436418308654250353e+00,-1.140577587896099532e+00
1.986966250000000000e+09,-6.407822580891297193e+00,-1.149059322620618273e+00
1.991340625000000000e+09,-6.379252116282461138e+00,-1.157603269207091223e+00
1.995715000000000000e+09,-6.350707995208322743e+00,-1.166210029908548051e+00
2.000089375000000000e+09,-6.322191287687105365e+00,-1.174880212043988958e+00
2.004463750000000000e+09,-6.293703051755560551e+00,-1.183614426694312938e+00
2.008838125000000000e+09,-6.265244331903595310e+00,-1.192413287413194745e+00
2.013212500000000000e+09,-6.236816157568835450e+00,-1.201277408958893789e+00
2.017586875000000000e+09,-6.208419541696946098e+00,-1.210207406053114054e+00
2.021961250000000000e+09,-6.180055479373327998e+00,-1.219203892172456838e+00
2.026335625000000000e+09,-6.151724946531183846e+00,-1.228267478378129329e+00
2.030710000000000000e+09,-6.123428898740838733e+00,-1.237398772188873952e+00
2.035084375000000000e+09,-6.095168270084618811e+00,-1.246598376502200844e+00
2.039458750000000000e+09,-6.066943972121226381e+00,-1.255866888568404338e+00
2.043833125000000000e+09,-6.038756892943077048e+00,-1.265204899021563634e+00
2.048207500000000000e+09,-6.010607896329648092e+00,-1.274612990971492721e+00
2.052581875000000000e+09,-5.982497820999456373e+00,-1.284091739160072354e+00
2.056956250000000000e+09,-5.954427479962649983e+00,-1.293641709185164634e+00
2.061330625000000000e+09,-5.926397659975938481e+00,-1.303263456794794273e+00
2.065705000000000000e+09,-5.898409121101009234e+00,-1.312957527253962642e+00
2.070079375000000000e+09,-5.870462596366951225e+00,-1.322724454786071924e+00
2.074453750000000000e+09,-5.842558791537050489e+00,-1.332564762090429289e+00
2.078828125000000000e+09,-5.814698384979463341e+00,-1.342478959937017713e+00
2.083202500000000000e+09,-5.786882027641132353e+00,-1.352467546839178247e+00
2.087576875000000000e+09,-5.759110343123618136e+00,-1.362531008804622967e+00
2.091951250000000000e+09,-5.731383927859180716e+00,-1.372669819164548333e+00
2.096325625000000000e+09,-5.703703351384968201e+00,-1.382884438480509237e+00
2.100700000000000000e+09,-5.676069156712676644e+00,-1.393175314528038111e+00
2.105074375000000000e+09,-5.648481860790790066e+00,-1.403542882355922616e+00
2.109448750000000000e+09,-5.620941955055924311e+00,-1.413987564419357579e+00
2.113823125000000000e+09,-5.593449906069611899e+00,-1.424509770785144624e+00
2.118197500000000000e+09,-5.566006156236288582e+00,-1.435109899406610268e+00
2.122571875000000000e+09,-5.538611124598155300e+00,-1.445788336465585688e+00
2.126946250000000000e+09,-5.511265207702075841e+00,-1.456545456778604919e+00
2.131320625000000000e+09,-5.483968780533558629e+00,-1.467381624264099127e+00
2.135695000000000000e+09,-5.456722197512422490e+00,-1.478297192467141752e+00
2.140069375000000000e+09,-5.429525793544733858e+00,-1.489292505138104739e+00
2.144443750000000000e+09,-5.402379885125196068e+00,-1.500367896861244610e+00
2.148818125000000000e+09,-5.375284771484253099e+00,-1.511523693729278639e+00
2.153192500000000000e+09,-5.348240735773677201e+00,-1.522760214059564410e+00
2.157566875000000000e+09,-5.321248046284669186e+00,-1.534077769147575765e+00
2.161941250000000000e+09,-5.294306957692178628e+00,-1.545476664053172744e+00
2.166315625000000000e+09,-5.267417712319137024e+00,-1.556957198415043209e+00
2.170690000000000000e+09,-5.240580541414431082e+00,-1.568519667288696962e+00
2.175064375000000000e+09,-5.213795666438203469e+00,-1.580164362003308121e+00
2.179438750000000000e+09,-5.187063300348296657e+00,-1.591891571032683972e+00
2.183813125000000000e+09,-5.160383648881630592e+00,-1.603701580875673827e+00
2.188187500000000000e+09,-5.133756911824561620e+00,-1.615594676941433105e+00
2.192561875000000000e+09,-5.107183284266023193e+00,-1.627571144434774242e+00
2.196936250000000000e+09,-5.080662957827891901e+00,-1.639631269237286748e+00
2.201310625000000000e+09,-5.054196121866726621e+00,-1.651775338779652547e+00
2.205685000000000000e+09,-5.027782964641712482e+00,-1.664003642900993896e+00
2.210059375000000000e+09,-5.001423674443232770e+00,-1.676316474691029068e+00
2.214433750000000000e+09,-4.975118440677508858e+00,-1.688714131311102928e+00
2.218808125000000000e+09,-4.948867454902313057e+00,-1.701196914790336301e+00
2.223182500000000000e+09,-4.922670911809456484e+00,-1.713765132793244383e+00
2.227556875000000000e+09,-4.896529010149936134e+00,-1.726419099355512632e+00
2.231931250000000000e+09,-4.870441953597962836e+00,-1.739159135584778193e+00
2.236305625000000000e+09,-4.844409951550325388e+00,-1.751985570323522978e+00
2.240680000000000000e+09,-4.818433219858134109e+00,-1.764898740771511321e+00
2.245054375000000000e+09,-4.792511981487975525e+00,-1.777898993065262223e+00
2.249428750000000000e+09,-4.766646467110272845e+00,-1.790986682812687691e+00
2.253803125000000000e+09,-4.740836915612762326e+00,-1.804162175580905858e+00
2.258177500000000000e+09,-4.715083574537375810e+00,-1.817425847335819356e+00
2.262551875000000000e+09,-4.689386700439367672e+00,-1.830778084832221042e+00
2.266926250000000000e+09,-4.663746559167791794e+00,-1.844219285953504261e+00
2.271300625000000000e+09,-4.638163426066769901e+00,-1.857749860000388331e+00
2.275675000000000000e+09,-4.612637586097536158e+00,-1.871370227928264907e+00
2.280049375000000000e+09,-4.587169333881409905e+00,-1.885080822533193867e+00
2.284423750000000000e+09,-4.561758973664502115e+00,-1.898882088586842931e+00
2.288798125000000000e+09,-4.536406819205017094e+00,-1.912774482920849284e+00
2.293172500000000000e+09,-4.511113193584592729e+00,-1.926758474461467641e+00
2.297546875000000000e+09,-4.485878428945436980e+00,-1.940834544215669366e+00
2.301921250000000000e+09,-4.460702866155187962e+00,-1.955003185209947425e+00
2.306295625000000000e+09,-4.435586854402108870e+00,-1.969264902383631499e+00
2.310670000000000000e+09,-4.410530750723054894e+00,-1.983620212438396369e+00
2.315044375000000000e+09,-4.385534919467469095e+00,-1.998069643646219751e+00
2.319418750000000000e+09,-4.360599731700466108e+00,-2.012613735618055788e+00
2.323793125000000000e+09,-4.335725564548696731e+00,-2.027253039035773252e+00
2.328167500000000000e+09,-4.310912800492726404e+00,-2.041988115350051203e+00
2.332541875000000000e+09,-4.286161826609883541e+00,-2.056819536447167973e+00
2.336916250000000000e+09,-4.261473033771919106e+00,-2.071747884287707731e+00
2.341290625000000000e+09,-4.236846815801754929e+00,-2.086773750520395598e+00
2.345665000000000000e+09,-4.212283568593945482e+00,-2.101897736074370027e+00
2.350039375000000000e+09,-4.187783689203513404e+00,-2.117120450733267489e+00
2.354413750000000000e+09,-4.163347574907988680e+00,-2.132442512694712189e+00
2.358788125000000000e+09,-4.138975622247576425e+00,-2.147864548118683548e+00
2.363162500000000000e+09,-4.114668226048357802e+00,-2.163387190668391469e+00
2.367536875000000000e+09,-4.090425778433623982e+00,-2.179011081047362630e+00
2.371911250000000000e+09,-4.066248667828274321e+00,-2.194736866536317166e+00
2.376285625000000000e+09,-4.042137277961447950e+00,-2.210565200533416874e+00
2.380660000000000000e+09,-4.018091986872271981e+00,-2.226496742101669479e+00
2.385034375000000000e+09,-3.994113165923699249e+00,-2.242532155526799631e+00
2.389408750000000000e+09,-3.970201178829447564e+00,-2.258672109889250379e+00
2.393783125000000000e+09,-3.946356380698589739e+00,-2.274917278653633801e+00
2.398157500000000000e+09,-3.922579117102734436e+00,-2.291268339278896171e+00
2.402531875000000000e+09,-3.898869723170091284e+00,-2.307725972852411545e+00
2.406906250000000000e+09,-3.875228522710975732e+00,-2.324290863751014236e+00
2.411280625000000000e+09,-3.851655827378822394e+00,-2.340963699331828796e+00
2.415655000000000000e+09,-3.828151935870781841e+00,-2.357745169655654394e+00
2.420029375000000000e+09,-3.804717133171661825e+00,-2.374635967245317225e+00
2.424403750000000000e+09,-3.781351689844729691e+00,-2.391636786881513821e+00
2.428778125000000000e+09,-3.758055861372786133e+00,-2.408748325438057059e+00
2.433152500000000000e+09,-3.734829887552462591e+00,-2.425971281758586340e+00
2.437526875000000000e+09,-3.711673991944510309e+00,-2.443306356576414373e+00
2.441901250000000000e+09,-3.688588381382762460e+00,-2.460754252478860149e+00
2.446275625000000000e+09,-3.665573245543675807e+00,-2.478315673917459439e+00
2.450650000000000000e+09,-3.642628756578654148e+00,-2.495991327264835302e+00
2.455024375000000000e+09,-3.619755068810539100e+00,-2.513781920919123003e+00
2.459398750000000000e+09,-3.596952318495634238e+00,-2.531688165456295714e+00
2.463773125000000000e+09,-3.574220623652293316e+00,-2.549710773830689448e+00
2.468147500000000000e+09,-3.551560083956595282e+00,-2.567850461623664593e+00
2.472521875000000000e+09,-3.528970780705520394e+00,-2.586107947340142044e+00
2.476896250000000000e+09,-3.506452776847650998e+00,-2.604483952752407294e+00
2.481270625000000000e+09,-3.484006117081034581e+00,-2.622979203290585648e+00
2.485645000000000000e+09,-3.461630828017678407e+00,-2.641594428478517997e+00
2.490019375000000000e+09,-3.439326918413632139e+00,-2.660330362414027761e+00
2.494393750000000000e+09,-3.417094379463658793e+00,-2.679187744291969153e+00
2.498768125000000000e+09,-3.394933185158699462e+00,-2.698167318968389239e+00
2.503142500000000000e+09,-3.372843292704574392e+00,-2.717269837563939916e+00
2.507516875000000000e+09,-3.350824642999775005e+00,-2.736496058104410878e+00
2.511891250000000000e+09,-3.328877161170017196e+00,-2.755846746196134234e+00
2.516265625000000000e+09,-3.307000757156941528e+00,-2.775322675733767674e+00
2.520640000000000000e+09,-3.285195326358331336e+00,-2.794924629637926650e+00
2.525014375000000000e+09,-3.263460750316642400e+00,-2.814653400619819390e+00
2.529388750000000000e+09,-3.241796897452745796e+00,-2.834509791970063919e+00
2.533763125000000000e+09,-3.220203623841406682e+00,-2.854494618368715209e+00
2.538137500000000000e+09,-3.198680774025058682e+00,-2.874608706713359663e+00
2.542511875000000000e+09,-3.177228181862006728e+00,-2.894852896962095024e+00
2.546886250000000000e+09,-3.155845671405273833e+00,-2.915228042988292856e+00
2.551260625000000000e+09,-3.134533057808270851e+00,-2.935735013443681929e+00
2.555635000000000000e+09,-3.113290148252989997e+00,-2.956374692626597245e+00
2.560009375000000000e+09,-3.092116742896806159e+00,-2.977147981351965456e+00
2.564383750000000000e+09,-3.071012635833660465e+00,-2.998055797819832335e+00
2.568758125000000000e+09,-3.049977616065403296e+00,-3.019099078479015930e+00
2.573132500000000000e+09,-3.029011468479120062e+00,-3.040278778882721689e+00
2.577506875000000000e+09,-3.008113974826215120e+00,-3.061595874532947459e+00
2.581881250000000000e+09,-2.987284914699051441e+00,-3.083051361710422267e+00
2.586255625000000000e+09,-2.966524066501123880e+00,-3.104646258287266036e+00
2.590630000000000000e+09,-2.945831208406551660e+00,-3.126381604519236745e+00
2.595004375000000000e+09,-2.925206119305002073e+00,-3.148258463814907593e+00
2.599378750000000000e+09,-2.904648579728163593e+00,-3.170277923479046134e+00
2.603753125000000000e+09,-2.884158372753969246e+00,-3.192441095427700049e+00
2.608127500000000000e+09,-2.863735284884937116e+00,-3.214749116872575474e+00
2.612501875000000000e+09,-2.843379106897208075e+00,-3.237203150972636667e+00
2.616876250000000000e+09,-2.823089634656866131e+00,-3.259804387450779828e+00
2.621250625000000000e+09,-2.802866669900483387e+00,-3.282554043173911307e+00
2.625625000000000000e+09,-2.782710020976926657e+00,-3.305453362694762198e+00
2.629999375000000000e+09,-2.762619503547634192e+00,-3.328503618754015569e+00
2.634373750000000000e+09,-2.742594941242892048e+00,-3.351706112741657417e+00
2.638748125000000000e+09,-2.722636166271726221e+00,-3.375062175116569918e+00
2.643122500000000000e+09,-2.702743019983393946e+00,-3.398573165783592032e+00
2.647496875000000000e+09,-2.682915353378633849e+00,-3.422240474427731272e+00
2.651871250000000000e+09,-2.663153027568997189e+00,-3.446065520805085214e+00
2.656245625000000000e+09,-2.643455914183015398e+00,-3.470049754990608193e+00
2.660620000000000000e+09,-2.623823895718054189e+00,-3.494194657582946562e+00
2.664994375000000000e+09,-2.604256865837022872e+00,-3.518501739866783495e+00
2.669368750000000000e+09,-2.584754729609358925e+00,-3.542972543933427865e+00
2.673743125000000000e+09,-2.565317403696012022e+00,-3.567608642760636162e+00
2.678117500000000000e+09,-2.545944816478342698e+00,-3.592411640252841210e+00
2.682491875000000000e+09,-2.526636908131049797e+00,-3.617383171243177209e+00
2.686866250000000000e+09,-2.507393630639725313e+00,-3.642524901458997100e+00
2.691240625000000000e+09,-2.488214947763638829e+00,-3.667838527452722985e+00
2.695615000000000000e+09,-2.469100834944689016e+00,-3.693325776500111957e+00
2.699989375000000000e+09,-2.450051279163788287e+00,-3.718988406468155095e+00
2.704363750000000000e+09,-2.431066278745940945e+00,-3.744828205655205799e+00
2.708738125000000000e+09,-2.412145843115820032e+00,-3.770846992605815018e+00
2.713112500000000000e+09,-2.393289992505583719e+00,-3.797046615903252320e+00
2.717486875000000000e+09,-2.374498757616952282e+00,-3.823428953942609176e+00
2.721861250000000000e+09,-2.355772179239943309e+00,-3.849995914687629472e+00
2.726235625000000000e+09,-2.337110307830454925e+00,-3.876749435414520661e+00
2.730610000000000000e+09,-2.318513203049535676e+00,-3.903691482446211225e+00
2.734984375000000000e+09,-2.299980933266886574e+00,-3.930824050880410425e+00
2.739358750000000000e+09,-2.281513575031618224e+00,-3.958149164315225121e+00
2.743733125000000000e+09,-2.263111212513180259e+00,-3.985668874575878373e+00
2.748107500000000000e+09,-2.244773936915686718e+00,-4.013385261446348551e+00
2.752481875000000000e+09,-2.226501845868785967e+00,-4.041300432409634880e+00
2.756856250000000000e+09,-2.208295042798430252e+00,-4.069416522400572056e+00
2.761230625000000000e+09,-2.190153636280905758e+00,-4.097735693575002003e+00
2.765605000000000000e+09,-2.172077739383593720e+00,-4.126260135099032667e+00
2.769979375000000000e+09,-2.154067468995827461e+00,-4.154992062962462818e+00
2.774353750000000000e+09,-2.136122945153444697e+00,-4.183933719819886932e+00
2.778728125000000000e+09,-2.118244290360495885e+00,-4.213087374863574652e+00
2.783102500000000000e+09,-2.100431628911482385e+00,-4.242455323731492811e+00
2.787476875000000000e+09,-2.082685086217762382e+00,-4.272039888454392198e+00
2.791851250000000000e+09,-2.065004788141321157e+00,-4.301843417445383011e+00
2.796225625000000000e+09,-2.047390860339443286e+00,-4.331868285535425578e+00
2.800600000000000000e+09,-2.029843427623411412e+00,-4.362116894058266858e+00
2.804974375000000000e+09,-2.012362613334473860e+00,-4.392591670987738617e+00
2.809348750000000000e+09,-1.994948538740248578e+00,-4.423295071130845635e+00
2.813723125000000000e+09,-1.977601322454310084e+00,-4.454229576379324484e+00
2.818097500000000000e+09,-1.960321079882072270e+00,-4.485397696022589642e+00
2.822471875000000000e+09,-1.943107922695440637e+00,-4.516801967124626671e+00
2.826846250000000000e+09,-1.925961958338905600e+00,-4.548444954967346021e+00
2.831220625000000000e+09,-1.908883289569431874e+00,-4.580329253562470448e+00
2.835595000000000000e+09,-1.891872014032301763e+00,-4.612457486234321280e+00
2.839969375000000000e+09,-1.874928223875084843e+00,-4.644832306275022304e+00
2.844343750000000000e+09,-1.858052005401350515e+00,-4.677456397674106370e+00
2.848718125000000000e+09,-1.841243438766019480e+00,-4.710332475923721951e+00
2.853092500000000000e+09,-1.824502597713589136e+00,-4.743463288900875874e+00
2.857466875000000000e+09,-1.807829549360575383e+00,-4.776851617827663432e+00
2.861841250000000000e+09,-1.791224354023173593e+00,-4.810500278310302136e+00
2.866215625000000000e+09,-1.774687065090864380e+00,-4.844412121457631670e+00
2.870590000000000000e+09,-1.758217728946715575e+00,-4.878590035079505505e+00
2.874964375000000000e+09,-1.741816384934520068e+00,-4.913036944965114117e+00
2.879338750000000000e+09,-1.725483065373126124e+00,-4.947755816241484972e+00
2.883713125000000000e+09,-1.709217795617709701e+00,-4.982749654811732043e+00
2.888087500000000000e+09,-1.693020594167814474e+00,-5.018021508872764436e+00
2.892461875000000000e+09,-1.676891472821599560e+00,-5.053574470511891015e+00
2.896836250000000000e+09,-1.660830436875571525e+00,-5.089411677381399102e+00
2.901210625000000000e+09,-1.644837485368842778e+00,-5.125536314450448216e+00
2.905585000000000000e+09,-1.628912611370870733e+00,-5.161951615832873763e+00
2.909959375000000000e+09,-1.613055802311265996e+00,-5.198660866689907678e+00
2.914333750000000000e+09,-1.597267040350174749e+00,-5.235667405206303471e+00
2.918708125000000000e+09,-1.581546302787590896e+00,-5.272974624638392172e+00
2.923082500000000000e+09,-1.565893562509618420e+00,-5.310585975432471351e+00
2.927456875000000000e+09,-1.550308788469799692e+00,-5.348504967411810362e+00
2.931831250000000000e+09,-1.534791946203210022e+00,-5.386735172030441277e+00
2.936205625000000000e+09,-1.519342998371042253e+00,-5.425280224691984010e+00
2.940580000000000000e+09,-1.503961905333268678e+00,-5.464143827131421105e+00
2.944954375000000000e+09,-1.488648625746686882e+00,-5.503329749858043130e+00
2.949328750000000000e+09,-1.473403117185845268e+00,-5.542841834657600053e+00
2.953703125000000000e+09,-1.458225336783967263e+00,-5.582683997151521638e+00
2.958077500000000000e+09,-1.443115241891001599e+00,-5.622860229411563715e+00
2.962451875000000000e+09,-1.428072790746028664e+00,-5.663374602627725629e+00
2.966826250000000000e+09,-1.413097943160862346e+00,-5.704231269827776174e+00
2.971200625000000000e+09,-1.398190661212025621e+00,-5.745434468646579695e+00
2.975575000000000000e+09,-1.383350909937950179e+00,-5.786988524143479751e+00
2.979949375000000000e+09,-1.368578658038379858e+00,-5.828897851666471119e+00
2.984323750000000000e+09,-1.353873878572966483e+00,-5.871166959761342952e+00
2.988698125000000000e+09,-1.339236549655989705e+00,-5.913800453124967049e+00
2.993072500000000000e+09,-1.324666655144273175e+00,-5.956803035601405227e+00
2.997446875000000000e+09,-1.310164185315213725e+00,-6.000179513219999095e+00
3.001821250000000000e+09,-1.295729137532194652e+00,-6.043934797274921777e+00
3.006195625000000000e+09,-1.281361516894371277e+00,-6.088073907445556543e+00
3.010570000000000000e+09,-1.267061336868193555e+00,-6.132601974957790247e+00
3.014944375000000000e+09,-1.252828619897997431e+00,-6.177524245786063517e+00
3.019318750000000000e+09,-1.238663397993024828e+00,-6.222846083896790503e+00
3.023693125000000000e+09,-1.224565713288507940e+00,-6.268572974533786812e+00
3.028067500000000000e+09,-1.210535618578450823e+00,-6.314710527546681718e+00
3.032441875000000000e+09,-1.196573177817951361e+00,-6.361264480763852980e+00
3.036816250000000000e+09,-1.182678466592951061e+00,-6.408240703411516748e+00
3.041190625000000000e+09,-1.168851572555613449e+00,-6.455645199581124594e+00
3.045565000000000000e+09,-1.155092595823495882e+00,-6.503484111747778407e+00
3.049939375000000000e+09,-1.141401649341032165e+00,-6.551763724342325901e+00
3.054313750000000000e+09,-1.127778859201797879e+00,-6.600490467380910609e+00
3.058688125000000000e+09,-1.114224364930492150e+00,-6.649670920155493548e+00
3.063062500000000000e+09,-1.100738319723438607e+00,-6.699311814989879821e+00
3.067436875000000000e+09,-1.087320890646863880e+00,-6.749420041066025888e+00
3.071811250000000000e+09,-1.073972258792170953e+00,-6.800002648325875754e+00
3.076185625000000000e+09,-1.060692619387820113e+00,-6.851066851454739037e+00
3.080560000000000000e+09,-1.047482181867475770e+00,-6.902620033952398870e+00
3.084934375000000000e+09,-1.034341169894279711e+00,-6.954669752298972440e+00
3.089308750000000000e+09,-1.021269821341433737e+00,-7.007223740223118114e+00
3.093683125000000000e+09,-1.008268388229300871e+00,-7.060289913080555202e+00
3.098057500000000000e+09,-9.953371366194705416e-01,-7.113876372351770172e+00
3.102431875000000000e+09,-9.824763464665049462e-01,-7.167991410268117036e+00
3.106806250000000000e+09,-9.696863114281615292e-01,-7.222643514576346568e+00
3.111180625000000000e+09,-9.569673386350884270e-01,-7.277841373452420548e+00
3.115555000000000000e+09,-9.443197484211708348e-01,-7.333593880575591584e+00
3.119929375000000000e+09,-9.317438740159176280e-01,-7.389910140375349989e+00
3.124303750000000000e+09,-9.192400612003428506e-01,-7.446799473463539876e+00
3.128678125000000000e+09,-9.068086679279957485e-01,-7.504271422265635927e+00
3.133052500000000000e+09,-8.944500639129775443e-01,-7.562335756865397940e+00
3.137426875000000000e+09,-8.821646301868381057e-01,-7.621002481078081203e+00
3.141801250000000000e+09,-8.699527586264879098e-01,-7.680281838768530989e+00
3.146175625000000000e+09,-8.578148514551406922e-01,-7.740184320430851805e+00
3.150550000000000000e+09,-8.457513207187976612e-01,-7.800720670047656569e+00
3.154924375000000000e+09,-8.337625877404718500e-01,-7.861901892248011947e+00
3.159298750000000000e+09,-8.218490825546980183e-01,-7.923739259783653566e+00
3.163673125000000000e+09,-8.100112433248541910e-01,-7.986244321344726060e+00
3.168047500000000000e+09,-7.982495157459152946e-01,-8.049428909737075699e+00
3.172421875000000000e+09,-7.865643524352873284e-01,-8.113305150444434233e+00
3.176796250000000000e+09,-7.749562123143693970e-01,-8.177885470600051221e+00
3.181170625000000000e+09,-7.634255599836536899e-01,-8.243182608393752275e+00
3.185545000000000000e+09,-7.519728650940546988e-01,-8.309209622941525097e+00
3.189919375000000000e+09,-7.405986017171518609e-01,-8.375979904646841945e+00
3.194293750000000000e+09,-7.293032477171884631e-01,-8.443507186083561322e+00
