freq_Hz,S11_dB,S21_dB
3.207416875000000000e+09,-6.957130717186444935e-01,-8.651047559144059207e+00
3.211791250000000000e+09,-6.847795419861630872e-01,-8.721884971301598455e+00
3.216165625000000000e+09,-6.739280259040734133e-01,-8.793553990095029249e+00
3.220540000000000000e+09,-6.631588049513985617e-01,-8.866070168863704026e+00
3.224914375000000000e+09,-6.524721580448558100e-01,-8.939449492232228067e+00
3.229288750000000000e+09,-6.418683620292506831e-01,-9.013708394194143381e+00
3.233663125000000000e+09,-6.313476921974520151e-01,-9.088863777096559460e+00
3.238037500000000000e+09,-6.209104228369792811e-01,-9.164933031573026412e+00
3.242411875000000000e+09,-6.105568278000654825e-01,-9.241934057475694075e+00
3.246786250000000000e+09,-6.002871810942594921e-01,-9.319885285861506219e+00
3.251160625000000000e+09,-5.901017574901723517e-01,-9.398805702091042491e+00
3.255535000000000000e+09,-5.800008331431159014e-01,-9.478714870103770451e+00
3.259909375000000000e+09,-5.699846862251743973e-01,-9.559632957937365560e+00
3.264283750000000000e+09,-5.600535975642746411e-01,-9.641580764565203410e+00
3.268658125000000000e+09,-5.502078512867962790e-01,-9.724579748130942392e+00
3.273032500000000000e+09,-5.404477354601048278e-01,-9.808652055666271963e+00
3.277406875000000000e+09,-5.307735427315387611e-01,-9.893820554384396004e+00
3.281781250000000000e+09,-5.211855709603457898e-01,-9.980108864649501754e+00
3.286155625000000000e+09,-5.116841238390467117e-01,-1.006754139473082965e+01
3.290530000000000000e+09,-5.022695115007312916e-01,-1.015614337745896201e+01
3.294904375000000000e+09,-4.929420511090574220e-01,-1.024594090891177700e+01
3.299278750000000000e+09,-4.837020674274666865e-01,-1.033696098926868245e+01
3.303653125000000000e+09,-4.745498933645309059e-01,-1.042923156598303081e+01
3.308027500000000000e+09,-4.654858704922388291e-01,-1.052278157943639769e+01
3.312401875000000000e+09,-4.565103495342889284e-01,-1.061764101125199922e+01
3.316776250000000000e+09,-4.476236908216035815e-01,-1.071384093546059901e+01
3.321150625000000000e+09,-4.388262647121354276e-01,-1.081141357272955794e+01
3.325525000000000000e+09,-4.301184519727915267e-01,-1.091039234788424750e+01
3.329899375000000000e+09,-4.215006441208030141e-01,-1.101081195097242116e+01
3.334273750000000000e+09,-4.129732437225402952e-01,-1.111270840214477751e+01
3.338648125000000000e+09,-4.045366646477833172e-01,-1.121611912065053396e+01
3.343022500000000000e+09,-3.961913322776244306e-01,-1.132108299827515374e+01
3.347396875000000000e+09,-3.879376836645471172e-01,-1.142764047757774293e+01
3.351771250000000000e+09,-3.797761676432553912e-01,-1.153583363532088768e+01
3.356145625000000000e+09,-3.717072448912520644e-01,-1.164570627152334836e+01
3.360520000000000000e+09,-3.637313879382267356e-01,-1.175730400460840208e+01
3.364894375000000000e+09,-3.558490811236966200e-01,-1.187067437316842700e+01
3.369268750000000000e+09,-3.480608205024644519e-01,-1.198586694491779348e+01
3.373643125000000000e+09,-3.403671136977850509e-01,-1.210293343346570438e+01
3.378017500000000000e+09,-3.327684797023428565e-01,-1.222192782360575869e+01
3.382391875000000000e+09,-3.252654486273681145e-01,-1.234290650589194804e+01
3.386766250000000000e+09,-3.178585614005383086e-01,-1.246592842135378199e+01
3.391140625000000000e+09,-3.105483694134392181e-01,-1.259105521729427402e+01
3.395515000000000000e+09,-3.033354341196809467e-01,-1.271835141521956558e+01
3.399889375000000000e+09,-2.962203265849701617e-01,-1.284788459206488653e+01
3.404263750000000000e+09,-2.892036269906554935e-01,-1.297972557601388388e+01
3.408638125000000000e+09,-2.822859240925129631e-01,-1.311394865835783463e+01
3.413012500000000000e+09,-2.754678146366748570e-01,-1.325063182300979392e+01
3.417386875000000000e+09,-2.687499027349065650e-01,-1.338985699548141461e+01
3.421761250000000000e+09,-2.621327992015570207e-01,-1.353171031334871266e+01
3.426135625000000000e+09,-2.556171208547207696e-01,-1.367628242048144926e+01
3.430510000000000000e+09,-2.492034897842461683e-01,-1.382366878759746776e+01
3.434884375000000000e+09,-2.428925325895683329e-01,-1.397397006202745118e+01
3.439258750000000000e+09,-2.366848795901598801e-01,-1.412729244995234268e+01
3.443633125000000000e+09,-2.305811640119618255e-01,-1.428374813480594874e+01
3.448007500000000000e+09,-2.245820211527691235e-01,-1.444345573603325406e+01
3.452381875000000000e+09,-2.186880875300976634e-01,-1.460654081297147044e+01
3.456756250000000000e+09,-2.129000000148636440e-01,-1.477313641928879662e+01
3.461130625000000000e+09,-2.072183949543069392e-01,-1.494338371419360811e+01
3.465505000000000000e+09,-2.016439072877608540e-01,-1.511743263753495548e+01
3.469879375000000000e+09,-1.961771696587709390e-01,-1.529544265697621519e+01
3.474253750000000000e+09,-1.908188115271584051e-01,-1.547758359667316164e+01
3.478628125000000000e+09,-1.855694582845257012e-01,-1.566403655835544306e+01
3.483002500000000000e+09,-1.804297303768757632e-01,-1.585499494744900773e+01
3.487376875000000000e+09,-1.754002424376707170e-01,-1.605066561893854526e+01
3.491751250000000000e+09,-1.704816024349848358e-01,-1.625127016012331183e+01
3.496125625000000000e+09,-1.656744108359254897e-01,-1.645704633035529696e+01
3.500500000000000000e+09,-1.609792597917566459e-01,-1.666824968137252583e+01
3.504874375000000000e+09,-1.563967323468549164e-01,-1.688515538608733024e+01
3.509248750000000000e+09,-1.519274016745424394e-01,-1.710806030883595952e+01
3.513623125000000000e+09,-1.475718303427604738e-01,-1.733728535635384205e+01
3.517997500000000000e+09,-1.433305696123530482e-01,-1.757317815639716230e+01
3.522371875000000000e+09,-1.392041587705259709e-01,-1.781611612033962544e+01
3.526746250000000000e+09,-1.351931245020194794e-01,-1.806650995770248969e+01
3.531120625000000000e+09,-1.312979803001108614e-01,-1.832480772503228650e+01
3.535495000000000000e+09,-1.275192259196244182e-01,-1.859149950962076048e+01
3.539869375000000000e+09,-1.238573468736683669e-01,-1.886712287132122867e+01
3.544243750000000000e+09,-1.203128139758433135e-01,-1.915226919456417676e+01
3.548618125000000000e+09,-1.168860829291569342e-01,-1.944759113950223295e+01
3.552992500000000000e+09,-1.135775939629541931e-01,-1.975381142860137373e+01
3.557366875000000000e+09,-1.103877715186928204e-01,-2.007173326646349309e+01
3.561741250000000000e+09,-1.073170239852462016e-01,-2.040225277110971547e+01
3.566115625000000000e+09,-1.043657434841680498e-01,-2.074637390122715175e+01
3.570490000000000000e+09,-1.015343057051516784e-01,-2.110522650569598113e+01
3.574864375000000000e+09,-9.882306979146820991e-02,-2.148008831303001642e+01
3.579238750000000000e+09,-9.623237827521793908e-02,-2.187241193949305185e+01
3.583613125000000000e+09,-9.376255706173119986e-02,-2.228385835562131234e+01
3.587987500000000000e+09,-9.141391546234933774e-02,-2.271633875677130376e+01
3.592361875000000000e+09,-8.918674627448355818e-02,-2.317206750300529805e+01
3.596736250000000000e+09,-8.708132590772688086e-02,-2.365362983441320566e+01
3.601110625000000000e+09,-8.509791455449705611e-02,-2.416406960043154228e+01
3.605485000000000000e+09,-8.323675640339323056e-02,-2.470700454342848928e+01
3.609859375000000000e+09,-8.149807989347114534e-02,-2.528678021094928141e+01
3.614233750000000000e+09,-7.988209800716690456e-02,-2.590867913259046063e+01
3.618608125000000000e+09,-7.838900859965365620e-02,-2.657921089483654242e+01
3.622982500000000000e+09,-7.701899476201123917e-02,-2.730652376530768066e+01
3.627356875000000000e+09,-7.577222521568011127e-02,-2.810100449669662126e+01
3.631731250000000000e+09,-7.464885473529622728e-02,-2.897617976740413681e+01
3.636105625000000000e+09,-7.364902459699178283e-02,-2.995012126850033241e+01
3.640480000000000000e+09,-7.277286304913528625e-02,-3.104773367104511905e+01
3.644854375000000000e+09,-7.202048580230610564e-02,-3.230468436640683905e+01
3.649228750000000000e+09,-7.139199653530176048e-02,-3.377461779500872296e+01
3.653603125000000000e+09,-7.088748741387765340e-02,-3.554358110667600101e+01
3.657977500000000000e+09,-7.050703961880250281e-02,-3.776233384188655862e+01
3.662351875000000000e+09,-7.025072387996897372e-02,-4.073094407916521220e+01
3.666726250000000000e+09,-7.011860101295497305e-02,-4.517255461349132872e+01
3.671100625000000000e+09,-7.011072245494054389e-02,-5.292895065942867916e+01
3.675475000000000000e+09,-7.022713079627677935e-02,-5.062442952575445076e+01
3.679849375000000000e+09,-7.046786030470275630e-02,-4.385895226092365107e+01
3.684223750000000000e+09,-7.083293743863275371e-02,-3.989205479748893879e+01
3.688598125000000000e+09,-7.132238134662954865e-02,-3.714756706078751591e+01
3.692972500000000000e+09,-7.193620434969806576e-02,-3.505601508372991049e+01
3.697346875000000000e+09,-7.267441240357926102e-02,-3.336794540419325017e+01
3.701721250000000000e+09,-7.353700553810568752e-02,-3.195338861230320049e+01
3.706095625000000000e+09,-7.452397827095388894e-02,-3.073631057523087051e+01
3.710470000000000000e+09,-7.563531999314167253e-02,-2.966846325723892264e+01
3.714844375000000000e+09,-7.687101532395826387e-02,-2.871733865036281230e+01
3.719218750000000000e+09,-7.823104443304368383e-02,-2.786000274717068947e+01
3.723593125000000000e+09,-7.971538332768259016e-02,-2.707967608180524266e+01
3.727967500000000000e+09,-8.132400410335058338e-02,-2.636371432467739950e+01
3.732341875000000000e+09,-8.305687515606618998e-02,-2.570235368925247599e+01
3.736716250000000000e+09,-8.491396135503936904e-02,-2.508789827875687806e+01
3.741090625000000000e+09,-8.689522417457409831e-02,-2.451417496726080003e+01
3.745465000000000000e+09,-8.900062178418587100e-02,-2.397615670843626035e+01
3.749839375000000000e+09,-9.123010909636976307e-02,-2.346969548684192119e+01
3.754213750000000000e+09,-9.358363777154066199e-02,-2.299132873772793317e+01
3.758588125000000000e+09,-9.606115617990784727e-02,-2.253813625439885371e+01
3.762962500000000000e+09,-9.866260932050173460e-02,-2.210763257038362184e+01
3.767336875000000000e+09,-1.013879386974779750e-01,-2.169768476433966242e+01
3.771711250000000000e+09,-1.042370821543689707e-01,-2.130644880792514684e+01
3.776085625000000000e+09,-1.072099736671142944e-01,-2.093231965466550193e+01
3.780460000000000000e+09,-1.103065430968166172e-01,-2.057389165828763211e+01
3.784834375000000000e+09,-1.135267159035276419e-01,-2.022992685768377541e+01
3.789208750000000000e+09,-1.168704128226663724e-01,-1.989932932443399949e+01
3.793583125000000000e+09,-1.203375495056112354e-01,-1.958112423364703147e+01
3.797957500000000000e+09,-1.239280361266320712e-01,-1.927444065171696508e+01
3.802331875000000000e+09,-1.276417769580536210e-01,-1.897849727615047044e+01
3.806706250000000000e+09,-1.314786699162061590e-01,-1.869259054012124821e+01
3.811080625000000000e+09,-1.354386060804643466e-01,-1.841608462634870946e+01
3.815455000000000000e+09,-1.395214691882256663e-01,-1.814840303402319677e+01
3.819829375000000000e+09,-1.437271351085357141e-01,-1.788902141771279020e+01
3.824203750000000000e+09,-1.480554712973187192e-01,-1.763746147478752135e+01
3.828578125000000000e+09,-1.525063362373468845e-01,-1.739328570239123195e+01
3.832952500000000000e+09,-1.570795788661168979e-01,-1.715609287964216989e+01
3.837326875000000000e+09,-1.617750379948476314e-01,-1.692551415793445102e+01
3.841701250000000000e+09,-1.665925417219941973e-01,-1.670120966370162918e+01
3.846075625000000000e+09,-1.715319068446582440e-01,-1.648286553510432384e+01
3.850450000000000000e+09,-1.765929382713077589e-01,-1.627019132779548727e+01
3.854824375000000000e+09,-1.817754284392599229e-01,-1.606291773594863415e+01
3.859198750000000000e+09,-1.870791567403500832e-01,-1.586079458367184003e+01
3.863573125000000000e+09,-1.925038889582399437e-01,-1.566358904921058226e+01
3.867947500000000000e+09,-1.980493767207207323e-01,-1.547108409030454723e+01
3.872321875000000000e+09,-2.037153569703628320e-01,-1.528307704396805455e+01
3.876696250000000000e+09,-2.095015514567228343e-01,-1.509937837801923699e+01
3.881070625000000000e+09,-2.154076662533216668e-01,-1.491981057504965236e+01
3.885445000000000000e+09,-2.214333913024510159e-01,-1.474420713233281077e+01
3.889819375000000000e+09,-2.275783999906412503e-01,-1.457241166352234707e+01
3.894193750000000000e+09,-2.338423487577634685e-01,-1.440427708996353218e+01
3.898568125000000000e+09,-2.402248767421963360e-01,-1.423966491111039545e+01
3.902942500000000000e+09,-2.467256054646894681e-01,-1.407844454495039344e+01
3.907316875000000000e+09,-2.533441385531519652e-01,-1.392049273053680736e+01
3.911691250000000000e+09,-2.600800615104155722e-01,-1.376569298575143918e+01
3.916065625000000000e+09,-2.669329415269628969e-01,-1.361393511429142045e+01
3.920440000000000000e+09,-2.739023273401783865e-01,-1.346511475662483015e+01
3.924814375000000000e+09,-2.809877491416946649e-01,-1.331913298030159609e+01
3.929188750000000000e+09,-2.881887185339131463e-01,-1.317589590556246293e+01
3.933563125000000000e+09,-2.955047285368501142e-01,-1.303531436266896115e+01
3.937937500000000000e+09,-3.029352536458790879e-01,-1.289730357779282599e+01
3.942311875000000000e+09,-3.104797499409513439e-01,-1.276178288466521416e+01
3.946686250000000000e+09,-3.181376552475198016e-01,-1.262867545950201276e+01
3.951060625000000000e+09,-3.259083893492054074e-01,-1.249790807699508832e+01
3.955435000000000000e+09,-3.337913542517618737e-01,-1.236941088540182143e+01
3.959809375000000000e+09,-3.417859344981099556e-01,-1.224311719897547057e+01
3.964183750000000000e+09,-3.498914975334005417e-01,-1.211896330616452921e+01
3.968558125000000000e+09,-3.581073941193291810e-01,-1.199688829217357622e+01
3.972932500000000000e+09,-3.664329587962843471e-01,-1.187683387462146101e+01
3.977306875000000000e+09,-3.748675103919973384e-01,-1.175874425116094635e+01
3.981681250000000000e+09,-3.834103525748950858e-01,-1.164256595803667338e+01
3.986055625000000000e+09,-3.920607744503307734e-01,-1.152824773865829400e+01
3.990430000000000000e+09,-4.008180511974822613e-01,-1.141574042135582268e+01
3.994804375000000000e+09,-4.096814447447070240e-01,-1.130499680556224718e+01
3.999178750000000000e+09,-4.186502044807686174e-01,-1.119597155574058789e+01
4.003553125000000000e+09,-4.277235679993554585e-01,-1.108862110243515176e+01
4.007927500000000000e+09,-4.369007618739779164e-01,-1.098290354988333206e+01
4.012301875000000000e+09,-4.461810024604095370e-01,-1.087877858967587485e+01
4.016676250000000000e+09,-4.555634967234514776e-01,-1.077620741999789189e+01
4.021050625000000000e+09,-4.650474430849355079e-01,-1.067515267002514712e+01
4.025425000000000000e+09,-4.746320322895662969e-01,-1.057557832908621442e+01
4.029799375000000000e+09,-4.843164482853569153e-01,-1.047744968023449630e+01
4.034173750000000000e+09,-4.940998691151252120e-01,-1.038073323790468905e+01
4.038548125000000000e+09,-5.039814678156188110e-01,-1.028539668935458451e+01
4.042922500000000000e+09,-5.139604133207821279e-01,-1.019140883961859601e+01
4.047296875000000000e+09,-5.240358713655863809e-01,-1.009873955972109627e+01
4.051671250000000000e+09,-5.342070053870916491e-01,-1.000735973791803346e+01
4.056045625000000000e+09,-5.444729774189830396e-01,-9.917241233754136687e+00
4.060420000000000000e+09,-5.548329489764679545e-01,-9.828356834739006231e+00
4.064794375000000000e+09,-5.652860819279366122e-01,-9.740680215461578584e+00
4.069168750000000000e+09,-5.758315393501460822e-01,-9.654185898975757851e+00
4.073543125000000000e+09,-5.864684863638214285e-01,-9.568849220302887204e+00
4.077917500000000000e+09,-5.971960909463880363e-01,-9.484646291908775950e+00
4.082291875000000000e+09,-6.080135247191145176e-01,-9.401553971023176359e+00
4.086666250000000000e+09,-6.189199637054950687e-01,-9.319549828679773995e+00
4.091040625000000000e+09,-6.299145890585498009e-01,-9.238612120363757896e+00
4.095415000000000000e+09,-6.409965877542336266e-01,-9.158719758161980806e+00
4.099789375000000000e+09,-6.521651532487348080e-01,-9.079852284318937095e+00
4.104163750000000000e+09,-6.634194860974534924e-01,-9.001989846108115145e+00
4.108538125000000000e+09,-6.747587945337106818e-01,-8.925113171935521450e+00
4.112912500000000000e+09,-6.861822950053952930e-01,-8.849203548597625257e+00
4.117286875000000000e+09,-6.976892126679736794e-01,-8.774242799621598365e+00
4.121661250000000000e+09,-7.092787818325676508e-01,-8.700213264621130094e+00
4.126035625000000000e+09,-7.209502463679442474e-01,-8.627097779605554351e+00
4.130410000000000000e+09,-7.327028600555234306e-01,-8.554879658184708191e+00
4.134784375000000000e+09,-7.445358868967337784e-01,-8.483542673615687590e+00
4.139158750000000000e+09,-7.564486013723601410e-01,-8.413071041641785541e+00
4.143533125000000000e+09,-7.684402886535357524e-01,-8.343449404077343701e+00
4.147907500000000000e+09,-7.805102447645728692e-01,-8.274662813095400082e+00
4.152281875000000000e+09,-7.926577766978171180e-01,-8.206696716178242923e+00
4.156656250000000000e+09,-8.048822024810132758e-01,-8.139536941693837235e+00
4.161030625000000000e+09,-8.171828511979845056e-01,-8.073169685063492196e+00
4.165405000000000000e+09,-8.295590629634610469e-01,-8.007581495488981460e+00
4.169779375000000000e+09,-8.420101888532829371e-01,-7.942759263209317133e+00
4.174153750000000000e+09,-8.545355907914224947e-01,-7.878690207259714029e+00
4.178528125000000000e+09,-8.671346413951441789e-01,-7.815361863707246393e+00
4.182902500000000000e+09,-8.798067237804081397e-01,-7.752762074339390352e+00
4.187276875000000000e+09,-8.925512313291685818e-01,-7.690878975783706828e+00
4.191651250000000000e+09,-9.053675674208377933e-01,-7.629700989038319392e+00
4.196025625000000000e+09,-9.182551451301751433e-01,-7.569216809394204937e+00
4.200400000000000000e+09,-9.312133868939538317e-01,-7.509415396732199710e+00
4.204774375000000000e+09,-9.442417241490764779e-01,-7.450285966178356034e+00
4.209148750000000000e+09,-9.573395969447496823e-01,-7.391817979102875746e+00
4.213523125000000000e+09,-9.705064535314723573e-01,-7.334001134448833170e+00
4.217897500000000000e+09,-9.837417499299171419e-01,-7.276825360377826790e+00
4.222271875000000000e+09,-9.970449494823725445e-01,-7.220280806221063941e+00
4.226646250000000000e+09,-1.010415522390072596e+00,-7.164357834724494722e+00
4.231020625000000000e+09,-1.023852945239275503e+00,-7.109047014578329104e+00
4.235395000000000000e+09,-1.037356700519378006e+00,-7.054339113221423929e+00
4.239769375000000000e+09,-1.050926276136048942e+00,-7.000225089911632281e+00
4.244143750000000000e+09,-1.064561164922568803e+00,-6.946696089054473333e+00
4.248518125000000000e+09,-1.078260864152612797e+00,-6.893743433782216101e+00
4.252892500000000000e+09,-1.092024875057314937e+00,-6.841358619776571004e+00
4.257266875000000000e+09,-1.105852702349939820e+00,-6.789533309328521504e+00
4.261641250000000000e+09,-1.119743853760946317e+00,-6.738259325628782825e+00
4.266015625000000000e+09,-1.133697839586438327e+00,-6.687528647283695449e+00
4.270390000000000000e+09,-1.147714172252841891e+00,-6.637333403050390324e+00
4.274764375000000000e+09,-1.161792365900486734e+00,-6.587665866786633018e+00
4.279138750000000000e+09,-1.175931935988707044e+00,-6.538518452610080800e+00
4.283513125000000000e+09,-1.190132398924949708e+00,-6.489883710262175143e+00
4.287887500000000000e+09,-1.204393271720262115e+00,-6.441754320672302470e+00
4.292261875000000000e+09,-1.218714071673257404e+00,-6.394123091717501595e+00
4.296636250000000000e+09,-1.233094316084646813e+00,-6.346982954173561176e+00
4.301010625000000000e+09,-1.247533522004163231e+00,-6.300326957853249255e+00
4.305385000000000000e+09,-1.262031206011589912e+00,-6.254148267927178928e+00
4.309759375000000000e+09,-1.276586884033288349e+00,-6.208440161423579795e+00
4.314133750000000000e+09,-1.291200071195562238e+00,-6.163196023902360210e+00
4.318508125000000000e+09,-1.305870281716019710e+00,-6.118409346299573670e+00
4.322882500000000000e+09,-1.320597028833591757e+00,-6.074073721937967463e+00
4.327256875000000000e+09,-1.335379824778197611e+00,-6.030182843699335216e+00
4.331631250000000000e+09,-1.350218180780163202e+00,-5.986730501354422529e+00
4.336005625000000000e+09,-1.365111607119862569e+00,-5.943710579046024733e+00
4.340380000000000000e+09,-1.380059613217658798e+00,-5.901117052920801243e+00
4.344754375000000000e+09,-1.395061707763604719e+00,-5.858943988905307876e+00
4.349128750000000000e+09,-1.410117398887002604e+00,-5.817185540621585105e+00
4.353503125000000000e+09,-1.425226194364783261e+00,-5.775835947437712115e+00
4.357877500000000000e+09,-1.440387601868116318e+00,-5.734889532648439925e+00
4.362251875000000000e+09,-1.455601129246178793e+00,-5.694340701781003489e+00
4.366626250000000000e+09,-1.470866284845819827e+00,-5.654183941021219795e+00
4.371000625000000000e+09,-1.486182577865792220e+00,-5.614413815754736525e+00
4.375375000000000000e+09,-1.501549518743916067e+00,-5.575024969218253190e+00
4.379749375000000000e+09,-1.516966619575397024e+00,-5.536012121255572183e+00
4.384123750000000000e+09,-1.532433394560419382e+00,-5.497370067173021901e+00
4.388498125000000000e+09,-1.547949360478890535e+00,-5.459093676688969055e+00
4.392872500000000000e+09,-1.563514037190143258e+00,-5.421177892971909884e+00
4.397246875000000000e+09,-1.579126948155237464e+00,-5.383617731761690450e+00
4.401621250000000000e+09,-1.594787620979285059e+00,-5.346408280568258675e+00
4.405995625000000000e+09,-1.610495587971431775e+00,-5.309544697942399694e+00
4.410370000000000000e+09,-1.626250386719569008e+00,-5.273022212812899845e+00
4.414744375000000000e+09,-1.642051560677153965e+00,-5.236836123884407002e+00
4.419118750000000000e+09,-1.657898659759335036e+00,-5.200981799090614643e+00
4.423493125000000000e+09,-1.673791240945317060e+00,-5.165454675096966319e+00
4.427867500000000000e+09,-1.689728868884363244e+00,-5.130250256847510570e+00
4.432241875000000000e+09,-1.705711116502095059e+00,-5.095364117150378291e+00
4.436616250000000000e+09,-1.721737565604521736e+00,-5.060791896296371384e+00
4.440990625000000000e+09,-1.737807807476534627e+00,-5.026529301705449093e+00
4.445365000000000000e+09,-1.753921443472168162e+00,-4.992572107595799835e+00
4.449739375000000000e+09,-1.770078085593592920e+00,-4.958916154670331089e+00
4.454113750000000000e+09,-1.786277357056066606e+00,-4.925557349815619546e+00
4.458488125000000000e+09,-1.802518892836003861e+00,-4.892491665808330836e+00
4.462862500000000000e+09,-1.818802340199535683e+00,-4.859715141024556928e+00
4.467236875000000000e+09,-1.835127359208858167e+00,-4.827223879147295449e+00
4.471611250000000000e+09,-1.851493623203912531e+00,-4.795014048867796141e+00
4.475985625000000000e+09,-1.867900819256961276e+00,-4.763081883576639974e+00
4.480360000000000000e+09,-1.884348648597828024e+00,-4.731423681040353380e+00
4.484734375000000000e+09,-1.900836827007627017e+00,-4.700035803059959605e+00
4.489108750000000000e+09,-1.917365085178959205e+00,-4.668914675107882495e+00
4.493483125000000000e+09,-1.933933169040876754e+00,-4.638056785939740578e+00
4.497857500000000000e+09,-1.950540840046768309e+00,-4.607458687178217716e+00
4.502231875000000000e+09,-1.967187875423877186e+00,-4.577116992865897238e+00
4.506606250000000000e+09,-1.983874068382862843e+00,-4.547028378984697028e+00
4.510980625000000000e+09,-2.000599228286703113e+00,-4.517189582939616699e+00
4.515355000000000000e+09,-2.017363180777514753e+00,-4.487597403004600416e+00
4.519729375000000000e+09,-2.034165767860939944e+00,-4.458248697728977916e+00
4.524103750000000000e+09,-2.051006847947485667e+00,-4.429140385302962279e+00
4.528478125000000000e+09,-2.067886295850293266e+00,-4.400269442880865967e+00
4.532852500000000000e+09,-2.084804002739530038e+00,-4.371632905861484453e+00
4.537226875000000000e+09,-2.101759876053310272e+00,-4.343227867124684671e+00
4.541601250000000000e+09,-2.118753839365355773e+00,-4.315051476224105897e+00
4.545975625000000000e+09,-2.135785832210201463e+00,-4.287100938535884254e+00
4.550350000000000000e+09,-2.152855809866309311e+00,-4.259373514363580249e+00
4.554724375000000000e+09,-2.169963743098224374e+00,-4.231866517999920418e+00
4.559098750000000000e+09,-2.187109617858800092e+00,-4.204577316746044069e+00
4.563473125000000000e+09,-2.204293434952728781e+00,-4.177503329889408867e+00
4.567847500000000000e+09,-2.221515209662987544e+00,-4.150642027641627152e+00
4.572221875000000000e+09,-2.238774971341705111e+00,-4.123990930037700231e+00
4.576596250000000000e+09,-2.256072762967338718e+00,-4.097547605798600223e+00
4.580970625000000000e+09,-2.273408640670205205e+00,-4.071309671159082377e+00
4.585345000000000000e+09,-2.290782673228347832e+00,-4.045274788663143717e+00
4.589719375000000000e+09,-2.308194941536190203e+00,-4.019440665929328027e+00
4.594093750000000000e+09,-2.325645538048239924e+00,-3.993805054388714915e+00
4.598468125000000000e+09,-2.343134566200456348e+00,-3.968365747998419568e+00
4.602842500000000000e+09,-2.360662139811924742e+00,-3.943120581933365454e+00
4.607216875000000000e+09,-2.378228382469464108e+00,-3.918067431259705025e+00
4.611591250000000000e+09,-2.395833426898068552e+00,-3.893204209593037035e+00
4.615965625000000000e+09,-2.413477414320071901e+00,-3.868528867744775113e+00
4.620340000000000000e+09,-2.431160493805923917e+00,-3.844039392360225627e+00
4.624714375000000000e+09,-2.448882821619553507e+00,-3.819733804551855183e+00
4.629088750000000000e+09,-2.466644560561296107e+00,-3.795610158531459888e+00
4.633463125000000000e+09,-2.484445879311488969e+00,-3.771666540244811294e+00
4.637837500000000000e+09,-2.502286951777656920e+00,-3.747901066012556903e+00
4.642211875000000000e+09,-2.520167956448295499e+00,-3.724311881181111339e+00
4.646586250000000000e+09,-2.538089075756197133e+00,-3.700897158787142427e+00
4.650960625000000000e+09,-2.556050495454279314e+00,-3.677655098239447806e+00
4.655335000000000000e+09,-2.574052404006700101e+00,-3.654583924021856944e+00
4.659709375000000000e+09,-2.592094991998083131e+00,-3.631681884420638440e+00
4.664083750000000000e+09,-2.610178451563518021e+00,-3.608947250280118535e+00
4.668458125000000000e+09,-2.628302975841871003e+00,-3.586378313789659877e+00
4.672832500000000000e+09,-2.646468758454992631e+00,-3.563973387305675367e+00
4.677206875000000000e+09,-2.664675993014981259e+00,-3.541730802211474405e+00
4.681581250000000000e+09,-2.682924872661927029e+00,-3.519648907818239802e+00
4.685955625000000000e+09,-2.701215589633954473e+00,-3.497726070310056112e+00
4.690330000000000000e+09,-2.719548334871641160e+00,-3.475960671735396357e+00
4.694704375000000000e+09,-2.737923297658410693e+00,-3.454351109048089619e+00
4.699078750000000000e+09,-2.756340665298474768e+00,-3.432895793199683077e+00
4.703453125000000000e+09,-2.774800622833772046e+00,-3.411593148285625432e+00
4.707827500000000000e+09,-2.793303352800830641e+00,-3.390441610747064516e+00
4.712201875000000000e+09,-2.811849035028828325e+00,-3.369439628630011896e+00
4.716576250000000000e+09,-2.830437846479333608e+00,-3.348585660903472316e+00
4.720950625000000000e+09,-2.849069961128396944e+00,-3.327878176837477664e+00
4.725325000000000000e+09,-2.867745549891373535e+00,-3.307315655442368829e+00
4.729699375000000000e+09,-2.886464780590523027e+00,-3.286896584969873469e+00
4.734073750000000000e+09,-2.905227817965200909e+00,-3.266619462476501035e+00
4.738448125000000000e+09,-2.924034823724653620e+00,-3.246482793449536608e+00
4.742822500000000000e+09,-2.942885956642473655e+00,-3.226485091495605140e+00
4.747196875000000000e+09,-2.961781372692402048e+00,-3.206624878091611563e+00
4.751571250000000000e+09,-2.980721225224131743e+00,-3.186900682397271645e+00
4.755945625000000000e+09,-2.999705665178305392e+00,-3.167311041128887616e+00
4.760320000000000000e+09,-3.018734841339234087e+00,-3.147854498492920872e+00
4.764694375000000000e+09,-3.037808900623649500e+00,-3.128529606178380273e+00
4.769068750000000000e+09,-3.056927988404139374e+00,-3.109334923406423368e+00
4.773443125000000000e+09,-3.076092248864960688e+00,-3.090269017035340404e+00
4.777817500000000000e+09,-3.095301825388403039e+00,-3.071330461719234073e+00
4.782191875000000000e+09,-3.114556860969572405e+00,-3.052517840117892067e+00
4.786566250000000000e+09,-3.133857498656816176e+00,-3.033829743155711522e+00
4.790940625000000000e+09,-3.153203882015858550e+00,-3.015264770327096500e+00
4.795315000000000000e+09,-3.172596155614479496e+00,-2.996821530045343351e+00
4.799689375000000000e+09,-3.192034465525365405e+00,-2.978498640032517741e+00
4.804063750000000000e+09,-3.211518959844151588e+00,-2.960294727746808796e+00
4.808438125000000000e+09,-3.231049789219717194e+00,-2.942208430844467593e+00
