epoch,train_loss,val_loss,train_mae_sdd11_db,train_mae_sdd21_db,val_mae_sdd11_db,val_mae_sdd21_db,val_recip_max,val_passivity_max_sigma,lr,epoch_time_s,delta_re_sub0,delta_im_sub0,delta_re_sub1,delta_im_sub1,delta_re_sub2,delta_im_sub2,delta_re_sub3,delta_im_sub3,delta_re_sub4,delta_im_sub4
11,1.066852205770498,1.4599960155398581,4.06024713814858,4.741182835037292,5.528274728903598,7.0129951617653035,0.0,1.652835616956473,0.0004897049337170481,11.275490522384644,-0.3727034032344818,0.5817130208015442,0.3826092779636383,0.5162379741668701,0.28979089856147766,0.5085189938545227,0.17657138407230377,0.6265599131584167,0.09348694235086441,0.788423478603363
12,1.0478658219342627,1.4515383155875736,3.994577174910069,4.6457470996205465,5.45205197256587,7.200396415308755,0.0,1.5178999868397727,0.00048776412907378824,11.308384656906128,-0.3789082467556,0.5818259716033936,0.38839855790138245,0.5165122151374817,0.2900956869125366,0.5087845325469971,0.17715564370155334,0.6259181499481201,0.09740971773862839,0.7908328175544739
13,1.0378154160336568,1.4335557202145874,3.9626033046797757,4.569039983210047,5.348299197002481,7.026720687459356,0.0,1.6022632648671413,0.0004856603727730445,11.18250584602356,-0.38494643568992615,0.5824010968208313,0.39285558462142944,0.5169386863708496,0.28952696919441223,0.5081104040145874,0.1767078936100006,0.625374972820282,0.10227154940366745,0.7933508157730103
14,1.029523480624186,1.4544070174710961,3.9403944920671647,4.526295879674112,5.592466125723679,7.198860210305486,0.0,1.4859237661588656,0.0004833951066243003,11.3047354221344,-0.39210471510887146,0.5825077295303345,0.3979557156562805,0.5174202919006348,0.28897926211357117,0.5076665282249451,0.1770402193069458,0.6245472431182861,0.10547348856925964,0.7956223487854004
15,1.0201108103490666,1.4583783186652386,3.904309730181499,4.487523456327561,5.505268114942483,7.26755403468285,0.0,1.5476362690126602,0.00048096988312782156,11.145744562149048,-0.39915940165519714,0.5827133655548096,0.40386125445365906,0.5176255106925964,0.28924310207366943,0.5075767636299133,0.17743000388145447,0.6240479350090027,0.10978436470031738,0.7975442409515381
16,1.0101183012091015,1.4613390033235396,3.8651681237556046,4.432543490659372,5.54632155482582,6.903821978995878,0.0,1.5157547337469484,0.00047838636441065006,11.040316343307495,-0.4062887132167816,0.5841323137283325,0.41068390011787415,0.5182238817214966,0.28924837708473206,0.5074134469032288,0.177683025598526,0.6235988736152649,0.1125500500202179,0.7996042966842651
17,1.0007931430922863,1.4599883797603492,3.835281660427969,4.38569635409048,5.458469825044219,7.241898648765976,0.0,1.503526186895166,0.0004756463210874651,11.156097650527954,-0.41245684027671814,0.5842458009719849,0.4159749448299408,0.5185836553573608,0.28934040665626526,0.507625937461853,0.17885099351406097,0.6228901743888855,0.11504101753234863,0.8017144799232483
18,0.9929641004948878,1.4468584485944855,3.8152346921979934,4.358715598865507,5.279740697746426,7.082322249729636,0.0,1.599874990167232,0.00047275163104709185,11.16723370552063,-0.419864296913147,0.5856135487556458,0.4204137325286865,0.5190831422805786,0.2892304062843323,0.5075470805168152,0.17805150151252747,0.6222985982894897,0.11747013032436371,0.8036113977432251
19,0.9807694451287917,1.4431085394083096,3.7808042364906287,4.295048651466173,5.517371631918135,7.023440871521367,0.0,1.4623608731788134,0.0004697042781654912,11.270296335220337,-0.42599767446517944,0.5855858325958252,0.4262186586856842,0.519372820854187,0.28907591104507446,0.5074872970581055,0.17891861498355865,0.6219940781593323,0.11892127245664597,0.8048208951950073
20,0.974480580594103,1.4528848738143345,3.7480999385728584,4.272728388756953,5.538631750904231,7.05328857615824,0.0,1.5439490244081138,0.0004665063509461096,11.09043836593628,-0.4315432012081146,0.5856205224990845,0.43088796734809875,0.5202542543411255,0.2892688810825348,0.5072774291038513,0.1791822910308838,0.6213268041610718,0.12087240815162659,0.8059844374656677
21,0.9656224310358594,1.4559894571358212,3.712865225701686,4.231110730764257,5.474838694852144,7.227231284047251,0.0,1.4628472829048087,0.00046316004108852294,11.3630530834198,-0.43775683641433716,0.5861016511917114,0.4367245137691498,0.5207085609436035,0.28980398178100586,0.5075324773788452,0.17919610440731049,0.6211443543434143,0.12349347770214081,0.80760258436203
22,0.964142956557036,1.4591893069068187,3.7073525682204886,4.212148116722191,5.60655777941097,6.964597124201576,0.0,1.6249465196784774,0.0004596676419863559,11.16649866104126,-0.44478175044059753,0.5871694087982178,0.44221049547195435,0.5217593908309937,0.28993991017341614,0.5077499151229858,0.1794528365135193,0.6200688481330872,0.1264352649450302,0.8091379404067993
23,0.9544635200474946,1.4531477325626212,3.65880714169367,4.189697729197372,5.46954835651943,7.070012365928785,0.0,1.5443659220515868,0.0004560315471555038,11.203210353851318,-0.45076870918273926,0.587314248085022,0.44724273681640625,0.5225067138671875,0.2901347279548645,0.5079348683357239,0.17970837652683258,0.6198393106460571,0.12823015451431274,0.8108640313148499
24,0.948935956903376,1.4490925509639607,3.6466840367055613,4.175449172238056,5.4811716546563645,6.96044314623425,0.0,1.613040931597262,0.00045225424859373677,11.429011583328247,-0.45717519521713257,0.5875778198242188,0.45319119095802307,0.5230703353881836,0.2902371883392334,0.5085409879684448,0.17990641295909882,0.6191698312759399,0.12971089780330658,0.8117502927780151
25,0.9416711282579517,1.4652204508548257,3.6159497775680207,4.1702836971598165,5.422750700486299,7.053850891900228,0.0,1.5351523925046913,0.0004483383350728087,11.5591561794281,-0.4627830386161804,0.5869919657707214,0.4583665430545807,0.5248230695724487,0.29007914662361145,0.5082284808158875,0.17961062490940094,0.6186754703521729,0.13134874403476715,0.8133497834205627
